paper_id,pmid,source_collection,parse_source_type,pdf_path,xml_path,normalized_json_path,parse_status,section_count,body_word_count,parser_warnings
pmid-42496972,42496972,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-42496972.pdf,papers/fulltext/parsed/pmc_xml/PMC13401206.xml,papers/fulltext/parsed/normalized/42496972.json,cached_normalized,14,3482,
pmid-42454370,42454370,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-42454370.pdf,papers/fulltext/parsed/pmc_xml/PMC13369322.xml,papers/fulltext/parsed/normalized/42454370.json,cached_normalized,16,5226,
pmid-42409264,42409264,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-42409264.pdf,,papers/fulltext/parsed/normalized/42409264.json,cached_normalized,22,7526,Using canonical paper title over GROBID TEI title.
pmid-42244653,42244653,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-42244653.pdf,papers/fulltext/parsed/pmc_xml/PMC13232272.xml,papers/fulltext/parsed/normalized/42244653.json,cached_normalized,0,0,PMC XML body missing.
pmid-42200562,42200562,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-42200562.pdf,,papers/fulltext/parsed/normalized/42200562.json,cached_normalized,16,3715,Using canonical paper title over GROBID TEI title.
pmid-42150007,42150007,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-42150007.pdf,papers/fulltext/parsed/pmc_xml/PMC13224092.xml,papers/fulltext/parsed/normalized/42150007.json,cached_normalized,35,10668,
pmid-42067193,42067193,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-42067193.pdf,papers/fulltext/parsed/pmc_xml/PMC13387393.xml,papers/fulltext/parsed/normalized/42067193.json,cached_normalized,21,6002,
pmid-42013838,42013838,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-42013838.pdf,papers/fulltext/parsed/pmc_xml/PMC13105272.xml,papers/fulltext/parsed/normalized/42013838.json,cached_normalized,38,15298,
pmid-41917196,41917196,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-41917196.pdf,,papers/fulltext/parsed/normalized/41917196.json,cached_normalized,25,8519,Using canonical paper title over GROBID TEI title.
pmid-41757169,41757169,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41757169.pdf,papers/fulltext/parsed/pmc_xml/PMC12934865.xml,papers/fulltext/parsed/normalized/41757169.json,cached_normalized,26,7858,
pmid-41654489,41654489,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41654489.pdf,papers/fulltext/parsed/pmc_xml/PMC12923905.xml,papers/fulltext/parsed/normalized/41654489.json,cached_normalized,24,8551,
pmid-41554267,41554267,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-41554267.pdf,,papers/fulltext/parsed/normalized/41554267.json,cached_normalized,15,8133,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-41548573,41548573,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41548573.pdf,papers/fulltext/parsed/pmc_xml/PMC12812440.xml,papers/fulltext/parsed/normalized/41548573.json,cached_normalized,19,3286,
pmid-41459948,41459948,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41459948.pdf,papers/fulltext/parsed/pmc_xml/PMC12911902.xml,papers/fulltext/parsed/normalized/41459948.json,cached_normalized,17,6825,
pmid-42149727,42149727,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-42149727.pdf,papers/fulltext/parsed/pmc_xml/PMC13233066.xml,papers/fulltext/parsed/normalized/42149727.json,cached_normalized,17,7515,
pmid-42134328,42134328,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-42134328.pdf,papers/fulltext/parsed/pmc_xml/PMC13286030.xml,papers/fulltext/parsed/normalized/42134328.json,cached_normalized,47,14226,
pmid-41688792,41688792,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41688792.pdf,papers/fulltext/parsed/pmc_xml/PMC13043812.xml,papers/fulltext/parsed/normalized/41688792.json,cached_normalized,26,11203,
pmid-41676649,41676649,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41676649.pdf,papers/fulltext/parsed/pmc_xml/PMC12889891.xml,papers/fulltext/parsed/normalized/41676649.json,cached_normalized,20,5166,
pmid-41555498,41555498,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41555498.pdf,papers/fulltext/parsed/pmc_xml/PMC12916169.xml,papers/fulltext/parsed/normalized/41555498.json,cached_normalized,0,0,PMC XML body missing.
pmid-42258748,42258748,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-42258748.pdf,papers/fulltext/parsed/pmc_xml/PMC13313542.xml,papers/fulltext/parsed/normalized/42258748.json,cached_normalized,33,8699,
pmid-42182519,42182519,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-42182519.pdf,papers/fulltext/parsed/pmc_xml/PMC13192929.xml,papers/fulltext/parsed/normalized/42182519.json,cached_normalized,36,13704,
pmid-42179346,42179346,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-42179346.pdf,papers/fulltext/parsed/pmc_xml/PMC13200002.xml,papers/fulltext/parsed/normalized/42179346.json,cached_normalized,12,4641,
pmid-41794027,41794027,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-41794027.pdf,papers/fulltext/parsed/pmc_xml/PMC13092335.xml,papers/fulltext/parsed/normalized/41794027.json,cached_normalized,42,9970,
pmid-41646792,41646792,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-41646792.pdf,papers/fulltext/parsed/pmc_xml/PMC12870487.xml,papers/fulltext/parsed/normalized/41646792.json,cached_normalized,29,7965,
pmid-41646655,41646655,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-41646655.pdf,papers/fulltext/parsed/pmc_xml/PMC12870713.xml,papers/fulltext/parsed/normalized/41646655.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41384839,41384839,current-program,pdf_grobid,papers/fulltext/inventory/manual/pmid-41384839.pdf,,papers/fulltext/parsed/normalized/41384839.json,cached_normalized,17,8245,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-41568362,41568362,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41568362.pdf,papers/fulltext/parsed/pmc_xml/PMC12815754.xml,papers/fulltext/parsed/normalized/41568362.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41436260,41436260,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41436260.pdf,papers/fulltext/parsed/pmc_xml/PMC12730762.xml,papers/fulltext/parsed/normalized/41436260.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41279668,41279668,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41279668.pdf,papers/fulltext/parsed/pmc_xml/PMC12632982.xml,papers/fulltext/parsed/normalized/41279668.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41142120,41142120,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41142120.pdf,papers/fulltext/parsed/pmc_xml/PMC12552919.xml,papers/fulltext/parsed/normalized/41142120.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41141506,41141506,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-41141506.pdf,papers/fulltext/parsed/pmc_xml/PMC12545944.xml,papers/fulltext/parsed/normalized/41141506.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40909530,40909530,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40909530.pdf,papers/fulltext/parsed/pmc_xml/PMC12407668.xml,papers/fulltext/parsed/normalized/40909530.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40802739,40802739,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40802739.pdf,papers/fulltext/parsed/pmc_xml/PMC13458225.xml,papers/fulltext/parsed/normalized/40802739.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40766693,40766693,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40766693.pdf,papers/fulltext/parsed/pmc_xml/PMC12324264.xml,papers/fulltext/parsed/normalized/40766693.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40758871,40758871,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40758871.pdf,papers/fulltext/parsed/pmc_xml/PMC12358865.xml,papers/fulltext/parsed/normalized/40758871.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40719420,40719420,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40719420.pdf,papers/fulltext/parsed/pmc_xml/PMC12302279.xml,papers/fulltext/parsed/normalized/40719420.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40687705,40687705,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40687705.pdf,papers/fulltext/parsed/pmc_xml/PMC12271175.xml,papers/fulltext/parsed/normalized/40687705.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40654703,40654703,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40654703.pdf,papers/fulltext/parsed/pmc_xml/PMC12247757.xml,papers/fulltext/parsed/normalized/40654703.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40627391,40627391,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40627391.pdf,papers/fulltext/parsed/pmc_xml/PMC12280918.xml,papers/fulltext/parsed/normalized/40627391.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40585204,40585204,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40585204.pdf,papers/fulltext/parsed/pmc_xml/PMC12204364.xml,papers/fulltext/parsed/normalized/40585204.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40504864,40504864,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40504864.pdf,papers/fulltext/parsed/pmc_xml/PMC12204624.xml,papers/fulltext/parsed/normalized/40504864.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40494346,40494346,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40494346.pdf,papers/fulltext/parsed/pmc_xml/PMC12232213.xml,papers/fulltext/parsed/normalized/40494346.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40475131,40475131,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40475131.pdf,papers/fulltext/parsed/pmc_xml/PMC12140520.xml,papers/fulltext/parsed/normalized/40475131.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40378209,40378209,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40378209.pdf,papers/fulltext/parsed/pmc_xml/PMC12083520.xml,papers/fulltext/parsed/normalized/40378209.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40267184,40267184,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40267184.pdf,papers/fulltext/parsed/pmc_xml/PMC12017303.xml,papers/fulltext/parsed/normalized/40267184.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40037847,40037847,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-40037847.pdf,,papers/fulltext/parsed/normalized/40037847.json,cached_normalized,8,1593,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-40035960,40035960,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-40035960.pdf,,papers/fulltext/parsed/normalized/40035960.json,cached_normalized,22,3900,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-40013775,40013775,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-40013775.pdf,papers/fulltext/parsed/pmc_xml/PMC11998519.xml,papers/fulltext/parsed/normalized/40013775.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39978373,39978373,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-39978373.pdf,,papers/fulltext/parsed/normalized/39978373.json,cached_normalized,3,1788,Using canonical paper title over GROBID TEI title.
pmid-39975920,39975920,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39975920.pdf,papers/fulltext/parsed/pmc_xml/PMC11838721.xml,papers/fulltext/parsed/normalized/39975920.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39652575,39652575,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39652575.pdf,papers/fulltext/parsed/pmc_xml/PMC11949624.xml,papers/fulltext/parsed/normalized/39652575.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41392175,41392175,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41392175.pdf,papers/fulltext/parsed/pmc_xml/PMC12819382.xml,papers/fulltext/parsed/normalized/41392175.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41256720,41256720,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41256720.pdf,papers/fulltext/parsed/pmc_xml/PMC12621954.xml,papers/fulltext/parsed/normalized/41256720.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41249169,41249169,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41249169.pdf,papers/fulltext/parsed/pmc_xml/PMC12623481.xml,papers/fulltext/parsed/normalized/41249169.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41208107,41208107,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41208107.pdf,papers/fulltext/parsed/pmc_xml/PMC12597883.xml,papers/fulltext/parsed/normalized/41208107.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41171885,41171885,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41171885.pdf,papers/fulltext/parsed/pmc_xml/PMC12588459.xml,papers/fulltext/parsed/normalized/41171885.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41165411,41165411,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41165411.pdf,papers/fulltext/parsed/pmc_xml/PMC12632256.xml,papers/fulltext/parsed/normalized/41165411.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41034576,41034576,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-41034576.pdf,papers/fulltext/parsed/pmc_xml/PMC12657230.xml,papers/fulltext/parsed/normalized/41034576.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40777401,40777401,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40777401.pdf,papers/fulltext/parsed/pmc_xml/PMC12330731.xml,papers/fulltext/parsed/normalized/40777401.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40777357,40777357,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40777357.pdf,papers/fulltext/parsed/pmc_xml/PMC12330749.xml,papers/fulltext/parsed/normalized/40777357.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40766380,40766380,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40766380.pdf,papers/fulltext/parsed/pmc_xml/PMC12324328.xml,papers/fulltext/parsed/normalized/40766380.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40672248,40672248,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40672248.pdf,papers/fulltext/parsed/pmc_xml/PMC12265665.xml,papers/fulltext/parsed/normalized/40672248.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40671523,40671523,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40671523.pdf,papers/fulltext/parsed/pmc_xml/PMC12266133.xml,papers/fulltext/parsed/normalized/40671523.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40579228,40579228,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40579228.pdf,papers/fulltext/parsed/pmc_xml/PMC12270260.xml,papers/fulltext/parsed/normalized/40579228.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40502047,40502047,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40502047.pdf,papers/fulltext/parsed/pmc_xml/PMC12154822.xml,papers/fulltext/parsed/normalized/40502047.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40402573,40402573,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40402573.pdf,papers/fulltext/parsed/pmc_xml/PMC12259255.xml,papers/fulltext/parsed/normalized/40402573.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40163530,40163530,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40163530.pdf,papers/fulltext/parsed/pmc_xml/PMC11981139.xml,papers/fulltext/parsed/normalized/40163530.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40093075,40093075,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40093075.pdf,papers/fulltext/parsed/pmc_xml/PMC11908159.xml,papers/fulltext/parsed/normalized/40093075.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40025722,40025722,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-40025722.pdf,papers/fulltext/parsed/pmc_xml/PMC11976844.xml,papers/fulltext/parsed/normalized/40025722.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39990302,39990302,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-39990302.pdf,papers/fulltext/parsed/pmc_xml/PMC11844463.xml,papers/fulltext/parsed/normalized/39990302.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39969084,39969084,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-39969084.pdf,papers/fulltext/parsed/pmc_xml/PMC11837046.xml,papers/fulltext/parsed/normalized/39969084.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39966655,39966655,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-39966655.pdf,papers/fulltext/parsed/pmc_xml/PMC12700784.xml,papers/fulltext/parsed/normalized/39966655.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39698811,39698811,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-39698811.pdf,papers/fulltext/parsed/pmc_xml/PMC11754666.xml,papers/fulltext/parsed/normalized/39698811.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39415058,39415058,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-39415058.pdf,papers/fulltext/parsed/pmc_xml/PMC12000389.xml,papers/fulltext/parsed/normalized/39415058.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-38979269,38979269,hpmi,pmc_xml,papers/fulltext/inventory/oa/pmid-38979269.pdf,papers/fulltext/parsed/pmc_xml/PMC11230251.xml,papers/fulltext/parsed/normalized/38979269.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41415465,41415465,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-41415465.pdf,papers/fulltext/parsed/pmc_xml/PMC12710644.xml,papers/fulltext/parsed/normalized/41415465.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41332588,41332588,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-41332588.pdf,papers/fulltext/parsed/pmc_xml/PMC12667850.xml,papers/fulltext/parsed/normalized/41332588.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41157585,41157585,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-41157585.pdf,papers/fulltext/parsed/pmc_xml/PMC12567731.xml,papers/fulltext/parsed/normalized/41157585.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-41091914,41091914,current-program,pdf_grobid,papers/fulltext/inventory/manual/pmid-41091914.pdf,,papers/fulltext/parsed/normalized/41091914.json,cached_normalized,21,9281,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-40963760,40963760,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40963760.pdf,papers/fulltext/parsed/pmc_xml/PMC12440041.xml,papers/fulltext/parsed/normalized/40963760.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40956625,40956625,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40956625.pdf,papers/fulltext/parsed/pmc_xml/PMC12618063.xml,papers/fulltext/parsed/normalized/40956625.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40786117,40786117,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40786117.pdf,papers/fulltext/parsed/pmc_xml/PMC12330883.xml,papers/fulltext/parsed/normalized/40786117.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40632835,40632835,current-program,pdf_grobid,papers/fulltext/inventory/manual/pmid-40632835.pdf,,papers/fulltext/parsed/normalized/40632835.json,cached_normalized,18,7257,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-40569388,40569388,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40569388.pdf,papers/fulltext/parsed/pmc_xml/PMC12232613.xml,papers/fulltext/parsed/normalized/40569388.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40447716,40447716,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40447716.pdf,papers/fulltext/parsed/pmc_xml/PMC12125294.xml,papers/fulltext/parsed/normalized/40447716.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40339581,40339581,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40339581.pdf,papers/fulltext/parsed/pmc_xml/PMC12230244.xml,papers/fulltext/parsed/normalized/40339581.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40196585,40196585,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40196585.pdf,papers/fulltext/parsed/pmc_xml/PMC11974903.xml,papers/fulltext/parsed/normalized/40196585.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40133528,40133528,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40133528.pdf,papers/fulltext/parsed/pmc_xml/PMC12092259.xml,papers/fulltext/parsed/normalized/40133528.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40100289,40100289,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40100289.pdf,papers/fulltext/parsed/pmc_xml/PMC12043082.xml,papers/fulltext/parsed/normalized/40100289.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40060513,40060513,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40060513.pdf,papers/fulltext/parsed/pmc_xml/PMC11888461.xml,papers/fulltext/parsed/normalized/40060513.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-40060453,40060453,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-40060453.pdf,papers/fulltext/parsed/pmc_xml/PMC11888428.xml,papers/fulltext/parsed/normalized/40060453.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39945534,39945534,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-39945534.pdf,papers/fulltext/parsed/pmc_xml/PMC11915822.xml,papers/fulltext/parsed/normalized/39945534.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39868236,39868236,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-39868236.pdf,papers/fulltext/parsed/pmc_xml/PMC11760773.xml,papers/fulltext/parsed/normalized/39868236.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39836474,39836474,current-program,pmc_xml,papers/fulltext/inventory/oa/pmid-39836474.pdf,papers/fulltext/parsed/pmc_xml/PMC11949014.xml,papers/fulltext/parsed/normalized/39836474.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39621658,39621658,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39621658.pdf,papers/fulltext/parsed/pmc_xml/PMC11611115.xml,papers/fulltext/parsed/normalized/39621658.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39616949,39616949,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39616949.pdf,papers/fulltext/parsed/pmc_xml/PMC11648214.xml,papers/fulltext/parsed/normalized/39616949.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39580801,39580801,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-39580801.pdf,,papers/fulltext/parsed/normalized/39580801.json,cached_normalized,21,6992,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-39567630,39567630,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39567630.pdf,papers/fulltext/parsed/pmc_xml/PMC11579509.xml,papers/fulltext/parsed/normalized/39567630.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39468980,39468980,pi-backlog,,,,,missing_local_pdf,0,0,local PDF missing
pmid-39466906,39466906,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39466906.pdf,papers/fulltext/parsed/pmc_xml/PMC11600476.xml,papers/fulltext/parsed/normalized/39466906.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39464067,39464067,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39464067.pdf,papers/fulltext/parsed/pmc_xml/PMC11507692.xml,papers/fulltext/parsed/normalized/39464067.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39391249,39391249,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39391249.pdf,papers/fulltext/parsed/pmc_xml/PMC11464256.xml,papers/fulltext/parsed/normalized/39391249.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39384042,39384042,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39384042.pdf,papers/fulltext/parsed/pmc_xml/PMC11570952.xml,papers/fulltext/parsed/normalized/39384042.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39324493,39324493,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-39324493.pdf,,papers/fulltext/parsed/normalized/39324493.json,cached_normalized,5,2587,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
pmid-39185168,39185168,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39185168.pdf,papers/fulltext/parsed/pmc_xml/PMC11343135.xml,papers/fulltext/parsed/normalized/39185168.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39149904,39149904,pi-backlog,pmc_xml,papers/fulltext/inventory/oa/pmid-39149904.pdf,papers/fulltext/parsed/pmc_xml/PMC11514460.xml,papers/fulltext/parsed/normalized/39149904.json,cached_normalized,0,0,GROBID request failed: HTTP Error 500: Server Error
pmid-39120141,39120141,pi-backlog,pdf_grobid,papers/fulltext/inventory/manual/pmid-39120141.pdf,,papers/fulltext/parsed/normalized/39120141.json,cached_normalized,13,2003,Using canonical paper title over GROBID TEI title.; Using canonical paper abstract over GROBID TEI abstract.
