paper_id,title,pmid,doi,year,journal,source_collections,in_current_program,in_hpmi,in_pi_backlog,center,pi_candidates,paper_status
pmid-19479029,"Regulatory elements within the prodomain of Falcipain-2, a cysteine protease of the malaria parasite Plasmodium falciparum.",19479029,10.1371/journal.pone.0005694,2009,PloS one,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19478882,Host cell factors in HIV replication: meta-analysis of genome-wide studies.,19478882,10.1371/journal.ppat.1000437,2009,PLoS pathogens,pi-backlog,no,no,yes,HPMI,Trey Ideker,metadata_ingested
pmid-19472362,Evolutionary constraints on structural similarity in orthologs and paralogs.,19472362,10.1002/pro.143,2009,Protein science : a publication of the Protein Society,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19454348,Influenza A virus NS1 targets the ubiquitin ligase TRIM25 to evade recognition by the host viral RNA sensor RIG-I.,19454348,10.1016/j.chom.2009.04.006,2009,Cell host & microbe,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19434931,Transmission of influenza virus via aerosols and fomites in the guinea pig model.,19434931,10.1086/597073,2009,The Journal of infectious diseases,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19433556,Detection and quantification of minor human immunodeficiency virus type 1 variants harboring K103N and Y181C resistance mutations in subtype A and D isolates by allele-specific real-time PCR.,19433556,10.1128/AAC.01672-08,2009,Antimicrobial agents and chemotherapy,pi-backlog,no,no,yes,SCRIPT,Alan Hauser,metadata_ingested
pmid-19422582,Gender differences in anxiety and concerns about the cardioverter defibrillator.,19422582,10.1111/j.1540-8159.2009.02334.x,2009,Pacing and clinical electrophysiology : PACE,pi-backlog,no,no,yes,CViSB,Kristian Andersen,metadata_ingested
pmid-19418411,Segmental haemorrhagic colitis under ciprofloxacin therapy.,19418411,10.1055/s-2008-1027866,2009,Zeitschrift fur Gastroenterologie,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19412835,Clinical evaluation and stress test have limited value in the diagnosis of in-stent restenosis.,19412835,10.1080/14017430902926873,2009,Scandinavian cardiovascular journal : SCJ,pi-backlog,no,no,yes,CViSB,Kristian Andersen,metadata_ingested
pmid-19408896,Gradual photochemical-induced conversion of liquid polydimethylsiloxane layers to carbon containing silica coatings by VUV irradiation at 172 nm.,19408896,10.1021/la900278t,2009,Langmuir : the ACS journal of surfaces and colloids,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19403682,The NS1 protein of a human influenza virus inhibits type I interferon production and the induction of antiviral responses in primary human dendritic and respiratory epithelial cells.,19403682,10.1128/JVI.02323-08,2009,Journal of virology,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19396663,A benign tumour of the liver mimicking malignant liver disease--cholangiocellular adenoma.,19396663,10.1080/00365520802538229,2009,Scandinavian journal of gastroenterology,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19393135,Systematic review of respite care in the frail elderly.,19393135,10.3310/hta13200,2009,"Health technology assessment (Winchester, England)",pi-backlog,no,no,yes,CViSB,Ryan McNamara,metadata_ingested
pmid-19387490,Acetylation of cyclin T1 regulates the equilibrium between active and inactive P-TEFb in cells.,19387490,10.1038/emboj.2009.99,2009,The EMBO journal,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19381286,A kernel for open source drug discovery in tropical diseases.,19381286,10.1371/journal.pntd.0000418,2009,PLoS neglected tropical diseases,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19372386,Dynamic reprogramming of transcription factors to and from the subtelomere.,19372386,10.1101/gr.084178.108,2009,Genome research,pi-backlog,no,no,yes,HPMI,Trey Ideker,metadata_ingested
pmid-19370607,Laparoscopy versus laparotomy for benign ovarian tumour.,19370607,10.1002/14651858.CD004751.pub3,2009,The Cochrane database of systematic reviews,pi-backlog,no,no,yes,CViSB,Robert Garry,metadata_ingested
pmid-19357100,ModLink+: improving fold recognition by using protein-protein interactions.,19357100,10.1093/bioinformatics/btp238,2009,"Bioinformatics (Oxford, England)",pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19352362,A kernel for the Tropical Disease Initiative.,19352362,10.1038/nbt0409-320,2009,Nature biotechnology,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19348565,Universal M2 ectodomain-based influenza A vaccines: preclinical and clinical developments.,19348565,10.1586/erv.09.6,2009,Expert review of vaccines,pi-backlog,no,no,yes,SYBIL,Michael Schotsaert,metadata_ingested
pmid-19346491,Linking high-resolution metabolic flux phenotypes and transcriptional regulation in yeast modulated by the global regulator Gcn4p.,19346491,10.1073/pnas.0811091106,2009,Proceedings of the National Academy of Sciences of the United States of America,pi-backlog,no,no,yes,HPMI,Trey Ideker,metadata_ingested
pmid-19339279,Mrpl36 is important for generation of assembly competent proteins during mitochondrial translation.,19339279,10.1091/mbc.e08-12-1162,2009,Molecular biology of the cell,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19338049,A novel high-throughput cell-based method for integrated quantification of type I interferons and in vitro screening of immunostimulatory RNA drug delivery.,19338049,10.1002/bit.22312,2009,Biotechnology and bioengineering,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19303486,[Septal perforation in cocaine abusers: utility of the computed tomography].,19303486,10.1016/S0033-8338(09)70411-4,2009,Radiologia,pi-backlog,no,no,yes,SYBIL,Rafael Medina,metadata_ingested
pmid-19301588,Influenza A viruses with truncated NS1 as modified live virus vaccines: pilot studies of safety and efficacy in horses.,19301588,10.2746/042516408x371937,2009,Equine veterinary journal,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19295306,One liver for four children: first clinical series of liver cell transplantation for severe neonatal urea cycle defects.,19295306,10.1097/TP.0b013e318199936a,2009,Transplantation,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19293838,Prevalence data on all Ghent features in a cross-sectional study of 87 adults with proven Marfan syndrome.,19293838,10.1038/ejhg.2009.30,2009,European journal of human genetics : EJHG,pi-backlog,no,no,yes,CViSB,Kristian Andersen,metadata_ingested
pmid-19279106,NS5 of dengue virus mediates STAT2 binding and degradation.,19279106,10.1128/JVI.02188-08,2009,Journal of virology,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19261350,RNA interference mediated silencing of Hsp60 gene in human monocytic myeloma cell line U937 revealed decreased dengue virus multiplication.,19261350,10.1016/j.imbio.2008.11.010,2009,Immunobiology,pi-backlog,no,no,yes,SYBIL,Sumit Chanda,metadata_ingested
pmid-19260102,Preclinical drug trials in the mdx mouse: assessment of reliable and sensitive outcome measures.,19260102,10.1002/mus.21211,2009,Muscle & nerve,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19252193,"A re-appraisal of the morphological changes within the endometrium during menstruation: a hysteroscopic, histological and scanning electron microscopic study.",19252193,10.1093/humrep/dep036,2009,"Human reproduction (Oxford, England)",pi-backlog,no,no,yes,CViSB,Robert Garry,metadata_ingested
pmid-19250358,The best way to determine the best way to undertake a hysterectomy.,19250358,10.1111/j.1471-0528.2008.02071.x,2009,BJOG : an international journal of obstetrics and gynaecology,pi-backlog,no,no,yes,CViSB,Robert Garry,metadata_ingested
pmid-19245300,Antihypertensive efficacy and tolerability of aliskiren/hydrochlorothiazide (HCT) single-pill combinations in patients who are non-responsive to HCT 25 mg alone.,19245300,10.1185/03007990902804158,2009,Current medical research and opinion,pi-backlog,no,no,yes,CViSB,Kristian Andersen,metadata_ingested
pmid-19242529,Genetically engineered Newcastle disease virus for malignant melanoma therapy.,19242529,10.1038/gt.2009.14,2009,Gene therapy,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19233204,Inferential optimization for simultaneous fitting of multiple components into a CryoEM map of their assembly.,19233204,10.1016/j.jmb.2009.02.031,2009,Journal of molecular biology,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19231918,A novel three-dimensional culture system for isolation and clonal propagation of neural stem cells using a thermo-reversible gelation polymer.,19231918,10.1089/ten.TEC.2008.0516,2009,"Tissue engineering. Part C, Methods",pi-backlog,no,no,yes,SYBIL,Rafael Medina,metadata_ingested
pmid-19224986,Experimental infection of pigs with the human 1918 pandemic influenza virus.,19224986,10.1128/JVI.02399-08,2009,Journal of virology,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19223165,The structural dynamics of macromolecular processes.,19223165,10.1016/j.ceb.2009.01.022,2009,Current opinion in cell biology,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19219566,Target selection and annotation for the structural genomics of the amidohydrolase and enolase superfamilies.,19219566,10.1007/s10969-008-9056-5,2009,Journal of structural and functional genomics,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19218453,Early and sustained innate immune response defines pathology and death in nonhuman primates infected by highly pathogenic influenza virus.,19218453,10.1073/pnas.0813234106,2009,Proceedings of the National Academy of Sciences of the United States of America,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19217386,Outcome of a workshop on applications of protein models in biomedical research.,19217386,10.1016/j.str.2008.12.014,2009,"Structure (London, England : 1993)",pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19211790,Human HA and polymerase subunit PB2 proteins confer transmission of an avian influenza virus through the air.,19211790,10.1073/pnas.0813172106,2009,Proceedings of the National Academy of Sciences of the United States of America,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19209145,Enhancement of oncolytic properties of recombinant newcastle disease virus through antagonism of cellular innate immune responses.,19209145,10.1038/mt.2008.286,2009,Molecular therapy : the journal of the American Society of Gene Therapy,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19188284,A schizophrenia gene locus on chromosome 17q21 in a new set of families of Mexican and central american ancestry: evidence from the NIMH Genetics of schizophrenia in latino populations study.,19188284,10.1176/appi.ajp.2008.08040612,2009,The American journal of psychiatry,pi-backlog,no,no,yes,SYBIL,Rafael Medina,metadata_ingested
pmid-19171180,Sciatic nerve conditioned medium depleted of pro-NGF modulates sodium currents and neurite outgrowth in PC12 cells.,19171180,10.1016/j.neuroscience.2008.12.063,2009,Neuroscience,pi-backlog,no,no,yes,SYBIL,Rafael Medina,metadata_ingested
pmid-19170105,CDK inhibitors selectively diminish cell cycle controlled activation of the histone H4 gene promoter by p220NPAT and HiNF-P.,19170105,10.1002/jcp.21687,2009,Journal of cellular physiology,pi-backlog,no,no,yes,SYBIL,Rafael Medina,metadata_ingested
pmid-19159824,"Aqueous extract of Rhodiola imbricata rhizome stimulates Toll-like receptor 4, granzyme-B and Th1 cytokines in vitro.",19159824,10.1016/j.imbio.2008.04.001,2009,Immunobiology,pi-backlog,no,no,yes,SYBIL,Sumit Chanda,metadata_ingested
pmid-19153237,Blocking interhost transmission of influenza virus by vaccination in the guinea pig model.,19153237,10.1128/JVI.02424-08,2009,Journal of virology,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
pmid-19148774,2007 annual progress report synopsis of the Center for Structures of Membrane Proteins.,19148774,10.1007/s10969-008-9058-3,2009,Journal of structural and functional genomics,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19147857,Pregnane X receptor (PXR) regulates P-glycoprotein at the blood-brain barrier: functional similarities between pig and human PXR.,19147857,10.1124/jpet.108.149690,2009,The Journal of pharmacology and experimental therapeutics,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19147645,"Evaluation of the effects of a psychosocial intervention on mood, coping, and quality of life in cancer patients.",19147645,10.1177/1534735408329411,2009,Integrative cancer therapies,pi-backlog,no,no,yes,HPMI,Andrej Sali,metadata_ingested
pmid-19128561,[Congenital diaphragmatic hernia in Western Denmark].,19128561,,2009,Ugeskrift for laeger,pi-backlog,no,no,yes,CViSB,Kristian Andersen,metadata_ingested
pmid-19115305,Imidazole-annulated tetrathiafulvalenes exhibiting pH-tuneable intramolecular charge transfer and redox properties.,19115305,10.1002/asia.200800322,2009,"Chemistry, an Asian journal",pi-backlog,no,no,yes,SCRIPT,Alan Hauser,metadata_ingested
pmid-19114916,PIRO score for community-acquired pneumonia: a new prediction rule for assessment of severity in intensive care unit patients with community-acquired pneumonia.,19114916,10.1097/CCM.0b013e318194b021,2009,Critical care medicine,pi-backlog,no,no,yes,SCRIPT,Richard Wunderink,metadata_ingested
pmid-19114075,Spray-dried powders of starch and crosslinked poly(acrylic acid) as carriers for nasal delivery of inactivated influenza vaccine.,19114075,10.1016/j.vaccine.2008.12.013,2009,Vaccine,pi-backlog,no,no,yes,SYBIL,Michael Schotsaert,metadata_ingested
pmid-19101563,The universal stress protein UspC scaffolds the KdpD/KdpE signaling cascade of Escherichia coli under salt stress.,19101563,10.1016/j.jmb.2008.12.007,2009,Journal of molecular biology,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19101268,Intracoronary shunt prevents ischemia in off-pump coronary artery bypass surgery.,19101268,10.1016/j.athoracsur.2008.08.032,2009,The Annals of thoracic surgery,pi-backlog,no,no,yes,CViSB,Kristian Andersen,metadata_ingested
pmid-19091822,Stem and progenitor cells for liver repopulation: can we standardise the process from bench to bedside?,19091822,10.1136/gut.2008.171116,2009,Gut,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19086913,Phenotypic and genotypic characteristics of persistent methicillin-resistant Staphylococcus aureus bacteremia in vitro and in an experimental endocarditis model.,19086913,10.1086/595738,2009,The Journal of infectious diseases,pi-backlog,no,no,yes,UCLA-Persistent-BSI,Michael Yeaman,metadata_ingested
pmid-19079254,Cost-effective strategies for completing the interactome.,19079254,10.1038/nmeth.1283,2009,Nature methods,pi-backlog,no,no,yes,HPMI,Trey Ideker,metadata_ingested
pmid-19076540,House dust mite control measures for asthma.,19076540,10.1111/j.1398-9995.2008.01883.x,2009,Allergy,pi-backlog,no,no,yes,HPMI,Melanie Ott,metadata_ingested
pmid-19073731,Live attenuated influenza viruses containing NS1 truncations as vaccine candidates against H5N1 highly pathogenic avian influenza.,19073731,10.1128/JVI.01920-08,2009,Journal of virology,pi-backlog,no,no,yes,SYBIL,Adolfo Garcia-Sastre,metadata_ingested
